police_force_code,police_force_name,year_month,ethnicity_simple,ethnicity_full,sns_count
E23000001,Metropolitan Police,2024-01-01,Black,Black Caribbean,337
E23000001,Metropolitan Police,2024-01-01,Black,Black Other,1052
E23000001,Metropolitan Police,2024-01-01,Mixed,Mixed Other,207
E23000001,Metropolitan Police,2024-01-01,Mixed,Mixed White and Asian,16
E23000001,Metropolitan Police,2024-01-01,Mixed,Mixed White and Black African,41
E23000001,Metropolitan Police,2024-01-01,Mixed,Mixed White and Black Caribbean,79
E23000001,Metropolitan Police,2024-01-01,Other,Any Other Ethnic Background,317
E23000001,Metropolitan Police,2024-01-01,Unknown,Unknown,2802
E23000001,Metropolitan Police,2024-01-01,White,White British,1630
E23000001,Metropolitan Police,2024-01-01,White,White Irish,90
E23000001,Metropolitan Police,2024-01-01,White,White Other,1005
E23000001,Metropolitan Police,2024-02-01,Asian,Asian Other,484
E23000001,Metropolitan Police,2024-02-01,Asian,Bangladeshi,168
E23000001,Metropolitan Police,2024-02-01,Asian,Chinese,11
E23000001,Metropolitan Police,2024-02-01,Asian,Indian,159
E23000001,Metropolitan Police,2024-02-01,Asian,Pakistani,96
E23000001,Metropolitan Police,2024-02-01,Asian,Unknown,97
E23000001,Metropolitan Police,2024-02-01,Black,Black African,633
E23000001,Metropolitan Police,2024-02-01,Black,Black Caribbean,357
E23000001,Metropolitan Police,2024-02-01,Black,Black Other,1029
E23000001,Metropolitan Police,2024-02-01,Black,Unknown,203
E23000001,Metropolitan Police,2024-02-01,Mixed,Mixed Other,207
E23000001,Metropolitan Police,2024-02-01,Mixed,Mixed White and Asian,23
E23000001,Metropolitan Police,2024-02-01,Mixed,Mixed White and Black African,44
E23000001,Metropolitan Police,2024-02-01,Mixed,Mixed White and Black Caribbean,73
E23000001,Metropolitan Police,2024-02-01,Other,Any Other Ethnic Background,326
E23000001,Metropolitan Police,2024-02-01,Other,Arab,6
E23000001,Metropolitan Police,2024-02-01,Other,Unknown,70
E23000001,Metropolitan Police,2024-02-01,Unknown,Unknown,2081
E23000001,Metropolitan Police,2024-02-01,White,Gypsy or Irish Traveller,2
E23000001,Metropolitan Police,2024-02-01,White,Unknown,241
E23000001,Metropolitan Police,2024-02-01,White,White British,1577
E23000001,Metropolitan Police,2024-02-01,White,White Irish,91
E23000001,Metropolitan Police,2024-02-01,White,White Other,886
E23000001,Metropolitan Police,2024-03-01,Asian,Asian Other,497
E23000001,Metropolitan Police,2024-03-01,Asian,Bangladeshi,232
E23000001,Metropolitan Police,2024-03-01,Asian,Chinese,10
E23000001,Metropolitan Police,2024-03-01,Asian,Indian,184
E23000001,Metropolitan Police,2024-03-01,Asian,Pakistani,128
E23000001,Metropolitan Police,2024-03-01,Asian,Unknown,3
E23000001,Metropolitan Police,2024-03-01,Black,Black African,756
E23000001,Metropolitan Police,2024-03-01,Black,Black Caribbean,499
E23000001,Metropolitan Police,2024-03-01,Black,Black Other,1274
E23000001,Metropolitan Police,2024-03-01,Black,Unknown,8
E23000001,Metropolitan Police,2024-03-01,Mixed,Mixed Other,256
E23000001,Metropolitan Police,2024-03-01,Mixed,Mixed White and Asian,42
E23000001,Metropolitan Police,2024-03-01,Mixed,Mixed White and Black African,77
E23000001,Metropolitan Police,2024-03-01,Mixed,Mixed White and Black Caribbean,147
E23000001,Metropolitan Police,2024-03-01,Other,Any Other Ethnic Background,290
E23000001,Metropolitan Police,2024-03-01,Other,Arab,82
E23000001,Metropolitan Police,2024-03-01,Other,Unknown,3
E23000001,Metropolitan Police,2024-03-01,Unknown,Unknown,3066
E23000001,Metropolitan Police,2024-03-01,White,Gypsy or Irish Traveller,26
E23000001,Metropolitan Police,2024-03-01,White,Unknown,6
E23000001,Metropolitan Police,2024-03-01,White,White British,1993
E23000001,Metropolitan Police,2024-03-01,White,White Irish,150
E23000001,Metropolitan Police,2024-03-01,White,White Other,1111
E23000001,Metropolitan Police,2024-04-01,Asian,Asian Other,464
E23000001,Metropolitan Police,2024-04-01,Asian,Bangladeshi,191
E23000001,Metropolitan Police,2024-04-01,Asian,Chinese,13
E23000001,Metropolitan Police,2024-04-01,Asian,Indian,147
E23000001,Metropolitan Police,2024-04-01,Asian,Pakistani,128
E23000001,Metropolitan Police,2024-04-01,Asian,Unknown,2
E23000001,Metropolitan Police,2024-04-01,Black,Black African,679
E23000001,Metropolitan Police,2024-04-01,Black,Black Caribbean,425
E23000001,Metropolitan Police,2024-04-01,Black,Black Other,936
E23000001,Metropolitan Police,2024-04-01,Black,Unknown,3
E23000001,Metropolitan Police,2024-04-01,Mixed,Mixed Other,205
E23000001,Metropolitan Police,2024-04-01,Mixed,Mixed White and Asian,36
E23000001,Metropolitan Police,2024-04-01,Mixed,Mixed White and Black African,59
E23000001,Metropolitan Police,2024-04-01,Mixed,Mixed White and Black Caribbean,130
E23000001,Metropolitan Police,2024-04-01,Other,Any Other Ethnic Background,243
E23000001,Metropolitan Police,2024-04-01,Other,Arab,79
E23000001,Metropolitan Police,2024-04-01,Unknown,Unknown,2615
E23000001,Metropolitan Police,2024-04-01,White,Gypsy or Irish Traveller,10
E23000001,Metropolitan Police,2024-04-01,White,Unknown,2
E23000001,Metropolitan Police,2024-04-01,White,White British,1619
E23000001,Metropolitan Police,2024-04-01,White,White Irish,87
E23000001,Metropolitan Police,2024-04-01,White,White Other,867
E23000001,Metropolitan Police,2024-05-01,Asian,Asian Other,477
E23000001,Metropolitan Police,2024-05-01,Asian,Bangladeshi,208
E23000001,Metropolitan Police,2024-05-01,Asian,Chinese,12
E23000001,Metropolitan Police,2024-05-01,Asian,Indian,155
E23000001,Metropolitan Police,2024-05-01,Asian,Pakistani,133
E23000001,Metropolitan Police,2024-05-01,Black,Black African,801
E23000001,Metropolitan Police,2024-05-01,Black,Black Caribbean,394
E23000001,Metropolitan Police,2024-05-01,Black,Black Other,1126
E23000001,Metropolitan Police,2024-05-01,Mixed,Mixed Other,191
E23000001,Metropolitan Police,2024-05-01,Mixed,Mixed White and Asian,44
E23000001,Metropolitan Police,2024-05-01,Mixed,Mixed White and Black African,70
E23000001,Metropolitan Police,2024-05-01,Mixed,Mixed White and Black Caribbean,135
E23000001,Metropolitan Police,2024-05-01,Other,Any Other Ethnic Background,216
E23000001,Metropolitan Police,2024-05-01,Other,Arab,87
E23000001,Metropolitan Police,2024-05-01,Unknown,Unknown,2549
E23000001,Metropolitan Police,2024-05-01,White,Gypsy or Irish Traveller,13
E23000001,Metropolitan Police,2024-05-01,White,White British,1614
E23000001,Metropolitan Police,2024-05-01,White,White Irish,70
E23000001,Metropolitan Police,2024-05-01,White,White Other,842
E23000001,Metropolitan Police,2024-06-01,Asian,Asian Other,448
E23000001,Metropolitan Police,2024-06-01,Asian,Bangladeshi,204
E23000001,Metropolitan Police,2024-06-01,Asian,Chinese,11
E23000001,Metropolitan Police,2024-06-01,Asian,Indian,194
E23000001,Metropolitan Police,2024-06-01,Asian,Pakistani,116
E23000001,Metropolitan Police,2024-06-01,Asian,Unknown,1
E23000001,Metropolitan Police,2024-06-01,Black,Black African,682
E23000001,Metropolitan Police,2024-06-01,Black,Black Caribbean,432
E23000001,Metropolitan Police,2024-06-01,Black,Black Other,1014
E23000001,Metropolitan Police,2024-06-01,Mixed,Mixed Other,177
E23000001,Metropolitan Police,2024-06-01,Mixed,Mixed White and Asian,29
E23000001,Metropolitan Police,2024-06-01,Mixed,Mixed White and Black African,44
E23000001,Metropolitan Police,2024-06-01,Mixed,Mixed White and Black Caribbean,130
E23000001,Metropolitan Police,2024-06-01,Other,Any Other Ethnic Background,273
E23000001,Metropolitan Police,2024-06-01,Other,Arab,92
E23000001,Metropolitan Police,2024-06-01,Unknown,Unknown,2452
E23000001,Metropolitan Police,2024-06-01,White,Gypsy or Irish Traveller,17
E23000001,Metropolitan Police,2024-06-01,White,White British,1397
E23000001,Metropolitan Police,2024-06-01,White,White Irish,91
E23000001,Metropolitan Police,2024-06-01,White,White Other,716
E23000001,Metropolitan Police,2024-07-01,Asian,Asian Other,407
E23000001,Metropolitan Police,2024-07-01,Asian,Bangladeshi,194
E23000001,Metropolitan Police,2024-07-01,Asian,Chinese,17
E23000001,Metropolitan Police,2024-07-01,Asian,Indian,145
E23000001,Metropolitan Police,2024-07-01,Asian,Pakistani,120
E23000001,Metropolitan Police,2024-07-01,Black,Black African,687
E23000001,Metropolitan Police,2024-07-01,Black,Black Caribbean,380
E23000001,Metropolitan Police,2024-07-01,Black,Black Other,978
E23000001,Metropolitan Police,2024-07-01,Black,Unknown,1
E23000001,Metropolitan Police,2024-07-01,Mixed,Mixed Other,199
E23000001,Metropolitan Police,2024-07-01,Mixed,Mixed White and Asian,39
E23000001,Metropolitan Police,2024-07-01,Mixed,Mixed White and Black African,58
E23000001,Metropolitan Police,2024-07-01,Mixed,Mixed White and Black Caribbean,142
E23000001,Metropolitan Police,2024-07-01,Other,Any Other Ethnic Background,234
E23000001,Metropolitan Police,2024-07-01,Other,Arab,94
E23000001,Metropolitan Police,2024-07-01,Unknown,Unknown,2514
E23000001,Metropolitan Police,2024-07-01,White,Gypsy or Irish Traveller,13
E23000001,Metropolitan Police,2024-07-01,White,White British,1493
E23000001,Metropolitan Police,2024-07-01,White,White Irish,114
E23000001,Metropolitan Police,2024-07-01,White,White Other,775
E23000001,Metropolitan Police,2024-08-01,Asian,Asian Other,427
E23000001,Metropolitan Police,2024-08-01,Asian,Bangladeshi,183
E23000001,Metropolitan Police,2024-08-01,Asian,Chinese,15
E23000001,Metropolitan Police,2024-08-01,Asian,Indian,141
E23000001,Metropolitan Police,2024-08-01,Asian,Pakistani,134
E23000001,Metropolitan Police,2024-08-01,Black,Black African,806
E23000001,Metropolitan Police,2024-08-01,Black,Black Caribbean,600
E23000001,Metropolitan Police,2024-08-01,Black,Black Other,1353
E23000001,Metropolitan Police,2024-08-01,Mixed,Mixed Other,213
E23000001,Metropolitan Police,2024-08-01,Mixed,Mixed White and Asian,27
E23000001,Metropolitan Police,2024-08-01,Mixed,Mixed White and Black African,63
E23000001,Metropolitan Police,2024-08-01,Mixed,Mixed White and Black Caribbean,137
E23000001,Metropolitan Police,2024-08-01,Other,Any Other Ethnic Background,268
E23000001,Metropolitan Police,2024-08-01,Other,Arab,98
E23000001,Metropolitan Police,2024-08-01,Unknown,Unknown,3490
E23000001,Metropolitan Police,2024-08-01,White,Gypsy or Irish Traveller,6
E23000001,Metropolitan Police,2024-08-01,White,Unknown,1
E23000001,Metropolitan Police,2024-08-01,White,White British,1524
E23000001,Metropolitan Police,2024-08-01,White,White Irish,77
E23000001,Metropolitan Police,2024-08-01,White,White Other,711
E23000001,Metropolitan Police,2024-09-01,Asian,Asian Other,39
E23000001,Metropolitan Police,2024-09-01,Asian,Bangladeshi,15
E23000001,Metropolitan Police,2024-09-01,Asian,Chinese,1
E23000001,Metropolitan Police,2024-09-01,Asian,Indian,8
E23000001,Metropolitan Police,2024-09-01,Asian,Pakistani,11
E23000001,Metropolitan Police,2024-09-01,Black,Black African,89
E23000001,Metropolitan Police,2024-09-01,Black,Black Caribbean,54
E23000001,Metropolitan Police,2024-09-01,Black,Black Other,69
E23000001,Metropolitan Police,2024-09-01,Mixed,Mixed Other,19
E23000001,Metropolitan Police,2024-09-01,Mixed,Mixed White and Asian,14
E23000001,Metropolitan Police,2024-09-01,Mixed,Mixed White and Black African,9
E23000001,Metropolitan Police,2024-09-01,Mixed,Mixed White and Black Caribbean,25
E23000001,Metropolitan Police,2024-09-01,Other,Any Other Ethnic Background,33
E23000001,Metropolitan Police,2024-09-01,Unknown,Unknown,105
E23000001,Metropolitan Police,2024-09-01,White,White British,143
E23000001,Metropolitan Police,2024-09-01,White,White Irish,12
E23000001,Metropolitan Police,2024-09-01,White,White Other,63
E23000001,Metropolitan Police,2024-10-01,Asian,Asian Other,49
E23000001,Metropolitan Police,2024-10-01,Asian,Bangladeshi,11
E23000001,Metropolitan Police,2024-10-01,Asian,Chinese,2
E23000001,Metropolitan Police,2024-10-01,Asian,Indian,10
E23000001,Metropolitan Police,2024-10-01,Asian,Pakistani,18
E23000001,Metropolitan Police,2024-10-01,Asian,Unknown,1
E23000001,Metropolitan Police,2024-10-01,Black,Black African,79
E23000001,Metropolitan Police,2024-10-01,Black,Black Caribbean,78
E23000001,Metropolitan Police,2024-10-01,Black,Black Other,69
E23000001,Metropolitan Police,2024-10-01,Mixed,Mixed Other,37
E23000001,Metropolitan Police,2024-10-01,Mixed,Mixed White and Asian,3
E23000001,Metropolitan Police,2024-10-01,Mixed,Mixed White and Black African,8
E23000001,Metropolitan Police,2024-10-01,Mixed,Mixed White and Black Caribbean,12
E23000001,Metropolitan Police,2024-10-01,Other,Any Other Ethnic Background,41
E23000001,Metropolitan Police,2024-10-01,Unknown,Unknown,108
E23000001,Metropolitan Police,2024-10-01,White,Gypsy or Irish Traveller,1
E23000001,Metropolitan Police,2024-10-01,White,Unknown,2
E23000001,Metropolitan Police,2024-10-01,White,White British,179
E23000001,Metropolitan Police,2024-10-01,White,White Irish,8
E23000001,Metropolitan Police,2024-10-01,White,White Other,76
E23000001,Metropolitan Police,2024-11-01,Asian,Asian Other,29
E23000001,Metropolitan Police,2024-11-01,Asian,Bangladeshi,2
E23000001,Metropolitan Police,2024-11-01,Asian,Indian,7
E23000001,Metropolitan Police,2024-11-01,Asian,Pakistani,10
E23000001,Metropolitan Police,2024-11-01,Black,Black African,90
E23000001,Metropolitan Police,2024-11-01,Black,Black Caribbean,80
E23000001,Metropolitan Police,2024-11-01,Black,Black Other,66
E23000001,Metropolitan Police,2024-11-01,Black,Unknown,4
E23000001,Metropolitan Police,2024-11-01,Mixed,Mixed Other,30
E23000001,Metropolitan Police,2024-11-01,Mixed,Mixed White and Asian,6
E23000001,Metropolitan Police,2024-11-01,Mixed,Mixed White and Black African,13
E23000001,Metropolitan Police,2024-11-01,Mixed,Mixed White and Black Caribbean,16
E23000001,Metropolitan Police,2024-11-01,Other,Any Other Ethnic Background,31
E23000001,Metropolitan Police,2024-11-01,Unknown,Unknown,85
E23000001,Metropolitan Police,2024-11-01,White,Unknown,3
E23000001,Metropolitan Police,2024-11-01,White,White British,166
E23000001,Metropolitan Police,2024-11-01,White,White Irish,11
E23000001,Metropolitan Police,2024-11-01,White,White Other,64
E23000001,Metropolitan Police,2024-12-01,Asian,Asian Other,23
E23000001,Metropolitan Police,2024-12-01,Asian,Bangladeshi,7
E23000001,Metropolitan Police,2024-12-01,Asian,Chinese,2
E23000001,Metropolitan Police,2024-12-01,Asian,Indian,2
E23000001,Metropolitan Police,2024-12-01,Asian,Pakistani,9
E23000001,Metropolitan Police,2024-12-01,Asian,Unknown,1
E23000001,Metropolitan Police,2024-12-01,Black,Black African,71
E23000001,Metropolitan Police,2024-12-01,Black,Black Caribbean,39
E23000001,Metropolitan Police,2024-12-01,Black,Black Other,32
E23000001,Metropolitan Police,2024-12-01,Mixed,Mixed Other,16
E23000001,Metropolitan Police,2024-12-01,Mixed,Mixed White and Asian,5
E23000001,Metropolitan Police,2024-12-01,Mixed,Mixed White and Black African,13
E23000001,Metropolitan Police,2024-12-01,Mixed,Mixed White and Black Caribbean,11
E23000001,Metropolitan Police,2024-12-01,Other,Any Other Ethnic Background,25
E23000001,Metropolitan Police,2024-12-01,Unknown,Unknown,65
E23000001,Metropolitan Police,2024-12-01,White,White British,101
E23000001,Metropolitan Police,2024-12-01,White,White Irish,9
E23000001,Metropolitan Police,2024-12-01,White,White Other,32
E23000001,Metropolitan Police,2025-01-01,Asian,Asian Other,44
E23000001,Metropolitan Police,2025-01-01,Asian,Bangladeshi,11
E23000001,Metropolitan Police,2025-01-01,Asian,Chinese,5
E23000001,Metropolitan Police,2025-01-01,Asian,Indian,11
E23000001,Metropolitan Police,2025-01-01,Asian,Pakistani,11
E23000001,Metropolitan Police,2025-01-01,Black,Black African,97
E23000001,Metropolitan Police,2025-01-01,Black,Black Caribbean,51
E23000001,Metropolitan Police,2025-01-01,Black,Black Other,77
E23000001,Metropolitan Police,2025-01-01,Black,Unknown,1
E23000001,Metropolitan Police,2025-01-01,Mixed,Mixed Other,53
E23000001,Metropolitan Police,2025-01-01,Mixed,Mixed White and Asian,5
E23000001,Metropolitan Police,2025-01-01,Mixed,Mixed White and Black African,10
E23000001,Metropolitan Police,2025-01-01,Mixed,Mixed White and Black Caribbean,12
E23000001,Metropolitan Police,2025-01-01,Other,Any Other Ethnic Background,31
E23000001,Metropolitan Police,2025-01-01,Unknown,Unknown,102
E23000001,Metropolitan Police,2025-01-01,White,Gypsy or Irish Traveller,6
E23000001,Metropolitan Police,2025-01-01,White,Unknown,1
E23000001,Metropolitan Police,2025-01-01,White,White British,131
E23000001,Metropolitan Police,2025-01-01,White,White Irish,7
E23000001,Metropolitan Police,2025-01-01,White,White Other,82
E23000001,Metropolitan Police,2025-02-01,Asian,Asian Other,21
E23000001,Metropolitan Police,2025-02-01,Asian,Bangladeshi,10
E23000001,Metropolitan Police,2025-02-01,Asian,Indian,7
E23000001,Metropolitan Police,2025-02-01,Asian,Pakistani,4
E23000001,Metropolitan Police,2025-02-01,Asian,Unknown,1
E23000001,Metropolitan Police,2025-02-01,Black,Black African,88
E23000001,Metropolitan Police,2025-02-01,Black,Black Caribbean,83
E23000001,Metropolitan Police,2025-02-01,Black,Black Other,62
E23000001,Metropolitan Police,2025-02-01,Black,Unknown,2
E23000001,Metropolitan Police,2025-02-01,Mixed,Mixed Other,28
E23000001,Metropolitan Police,2025-02-01,Mixed,Mixed White and Asian,7
E23000001,Metropolitan Police,2025-02-01,Mixed,Mixed White and Black African,9
E23000001,Metropolitan Police,2025-02-01,Mixed,Mixed White and Black Caribbean,16
E23000001,Metropolitan Police,2025-02-01,Other,Any Other Ethnic Background,35
E23000001,Metropolitan Police,2025-02-01,Unknown,Unknown,85
E23000001,Metropolitan Police,2025-02-01,White,Unknown,2
E23000001,Metropolitan Police,2025-02-01,White,White British,123
E23000001,Metropolitan Police,2025-02-01,White,White Irish,8
E23000001,Metropolitan Police,2025-02-01,White,White Other,68
